"1812","14","9"
"1813","25","7"
"1814","7","2"
"1815","24","6"
"1816","39","13"
"1817","13","3"
"1818","14","9"
"1819","4","1"
"182","8","1"
"1820","30","12"
"1821","3","1"
"1822","15","3"
"1823","11","3"
"1824","15","3"
"1825","11","3"
"1826","30","6"
"1827","7","2"
"1828","10","2"
"1829","13","4"
"183","3","1"
"1830","17","4"
"1831","15","4"
"1832","20","6"
"1833","20","6"
"1834","20","6"
"1835","8","2"
"1836","11","3"
"1837","7","2"
"1838","7","2"
"1839","3","1"
"184","9","1"
"1840","3","1"
"1841","3","1"
"1842","7","2"
"1843","25","6"
"1846","3","1"
"1847","3","1"
"1848","3","1"
"1849","3","1"
"185","9","1"
"1850","3","1"
"1851","9","3"
"1852","10","3"
"1853","4","1"
"1854","3","1"
"1855","3","1"
"1856","3","1"
"1857","3","1"
"1858","3","1"
"1859","3","1"
"186","8","1"
"1860","3","1"
"1861","3","1"
"1862","3","1"
"1863","3","1"
"1864","11","3"
"1865","3","1"
"1866","4","1"
"1867","9","3"
"1868","3","1"
"1869","10","3"
"187","9","1"
"1870","9","2"
"1871","3","1"
"1872","3","1"
"1873","3","1"
"1874","3","1"
"1875","3","1"
"1876","3","1"
"1877","3","1"
"1878","6","2"
"1879","12","3"
"188","3","1"
"1880","3","1"
"1881","3","1"
"1882","3","1"
"1883","23","6"
"1884","12","3"
"1885","3","1"
"1886","3","1"
"1887","3","1"
"1888","6","2"
"1889","3","1"
"189","7","1"
"1890","3","1"
"1891","3","1"
"1892","3","1"
"1893","12","3"
"1894","3","1"
"1895","11","3"
"1896","3","1"
"1897","3","1"
"1898","3","1"
"1899","12","4"
"19","4","1"
"190","8","1"
"1900","3","1"
"1901","3","1"
"1902","6","2"
"1903","3","1"
"1904","3","1"
"1905","3","1"
"1906","3","1"
"1907","5","2"
"1908","3","1"
"1909","3","1"
"191","8","1"
"1910","13","3"
"1911","20","5"
"1912","13","3"
"1913","27","6"
"1914","27","7"
"1915","9","2"
"1916","7","2"
"1917","9","2"
"1918","3","1"
"1919","3","1"
"192","8","1"
"1920","3","1"
"1921","3","1"
"1922","11","3"
"1923","3","1"
"1924","3","1"
"1925","3","1"
"1926","8","2"
"1927","3","1"
"1928","3","1"
"1929","3","1"
"193","8","1"
"1930","11","3"
"1931","3","1"
"1932","3","1"
"1933","3","1"
"1934","3","1"
"1935","26","14"
"1936","20","10"
"1937","7","2"
"1938","9","3"
"1939","11","3"
"194","3","1"
"1940","9","2"
"1941","8","2"
"1942","6","1"
"1943","22","8"
"1944","3","1"
"1945","3","1"
"1946","3","1"
"1947","9","3"
"1948","3","1"
"1949","5","1"
"195","7","1"
"1950","7","2"
"1951","3","1"
"1952","3","1"
"1953","9","3"
"1954","4","1"
"1955","16","4"
"1956","8","2"
"1957","3","1"
"1958","3","1"
"1959","11","3"
"196","8","1"
"1960","3","1"
"1961","7","2"
"1962","7","1"
"1963","11","3"
"1964","3","1"
"1965","12","3"
"1966","3","1"
"1967","3","1"
"1968","3","1"
"1969","4","1"
"197","7","1"
"1970","58","16"
"1971","10","3"
"1972","27","8"
"1973","22","6"
"1974","10","3"
"1975","12","3"
"1976","20","6"
"1977","8","3"
"1978","3","1"
"1979","3","1"
"198","8","1"
"1980","3","1"
"1981","15","1"
"1982","3","1"
"1983","13","2"
"1984","8","2"
"1985","6","2"
"1986","4","1"
"1987","17","5"
"1988","7","2"
"199","3","1"
"1990","3","1"
"1991","3","1"
"1992","3","1"
"1993","3","1"
"1994","8","3"
"1995","37","10"
"1996","15","4"
"1997","4","1"
"1998","15","4"
"1999","10","3"
"2","7","3"
"20","23","7"
"200","8","1"
"2000","12","3"
"2001","3","1"
"2002","3","1"
"2003","3","1"
"2004","3","1"
"2005","3","1"
"2006","3","1"
"2007","3","1"
"2008","3","1"
"2009","3","1"
"201","8","1"
"2010","3","1"
"2011","4","1"
"2012","8","3"
"2013","3","1"
"2014","5","1"
"2015","16","4"
"2016","3","1"
"2017","8","2"
"2018","3","1"
"2019","3","2"
"202","3","1"
"2020","3","1"
"2021","3","1"
"2022","3","1"
"2023","4","1"
"2024","4","1"
"2025","3","1"
"2026","3","1"
"2027","3","1"
"2028","17","3"
"2029","31","7"
"203","7","1"
"2030","3","1"
"2031","20","3"
"2032","15","5"
"2033","4","1"
"2034","3","1"
"2035","9","2"
"2036","3","1"
"2037","3","1"
"2038","3","1"
"2039","3","1"
"204","7","1"
"2040","3","1"
"2041","3","1"
"2042","16","3"
"2043","21","5"
"2044","9","3"
"2045","4","1"
"2046","3","1"
"2047","3","1"
"2048","3","1"
"2049","4","1"
"205","7","1"
"2050","3","1"
"2051","3","1"
"2052","3","1"
"2053","3","1"
"2054","3","1"
"2055","7","2"
"2056","3","1"
"2057","3","1"
"2058","3","1"
"2059","3","1"
"206","3","1"
"2060","5","2"
"2061","7","2"
"2062","7","2"
"2063","7","1"
"2064","17","3"
"2065","10","2"
"2066","9","2"
"2067","9","2"
"2068","3","1"
"2069","3","1"
"207","7","1"
"2070","3","1"
"2071","3","1"
"2072","3","1"
"2073","3","1"
"2074","3","1"
"2075","4","2"
"2076","4","1"
"2077","4","1"
"2078","4","1"
"2079","4","1"
"208","7","1"
"2080","4","1"
"2081","4","1"
"2082","4","1"
"2083","4","1"
"2084","5","1"
"2085","7","2"
"2086","4","1"
"2087","3","1"
"2088","3","1"
"2089","3","1"
"209","3","1"
"2090","3","1"
"2091","3","1"
"2092","3","1"
"2093","9","2"
"2094","9","3"
"2095","3","1"
"2096","29","6"
"2098","3","1"
"2099","3","1"
"21","30","7"
"210","7","1"
"2100","30","4"
"2101","7","2"
"2102","13","2"
"2103","10","2"
"2104","3","1"
"2105","3","1"
"2106","3","1"
"2107","5","2"
"2108","3","1"
"2109","3","1"
"211","7","1"
"2110","3","1"
"2111","14","3"
"2112","3","1"
"2113","3","1"
"2114","3","1"
"2115","3","1"
"2116","6","1"
"2117","3","1"
"2118","3","1"
"2119","3","1"
"212","3","1"
"2121","4","1"
"2122","6","2"
"2123","3","1"
"2124","3","1"
"2125","3","1"
"2126","6","1"
"2127","3","1"
"2128","11","2"
"2129","3","1"
"213","7","1"
"2130","3","1"
"2131","3","1"
"2132","3","1"
"2133","4","1"
"2134","3","1"
"2135","3","1"
"2136","3","1"
"2137","9","2"
"2138","3","1"
"2139","3","1"
"214","8","1"
"2140","3","1"
"2141","5","1"
"2142","3","1"
"2143","3","1"
"2144","3","1"
"2145","3","1"
"2146","5","1"
"2147","4","1"
"2148","3","1"
"2149","3","1"
"215","3","1"
"2150","3","1"
"2151","3","1"
"2152","3","1"
"2153","3","1"
"2154","3","1"
"2155","4","1"
"2156","3","1"
"2157","3","1"
"2158","4","1"
"2159","3","1"
"216","7","1"
"2160","3","1"
"2161","3","1"
"2162","9","3"
"2163","8","3"
"2164","4","1"
"2165","3","1"
"2166","3","1"
"2167","3","1"
"2168","3","1"
"2169","12","4"
"217","7","1"
"2170","3","1"
"2171","3","1"
"2172","3","1"
"2173","3","1"
"2174","3","1"
"2175","3","1"
"2176","5","2"
"2177","3","1"
"2178","3","1"
"2179","3","1"
"218","3","1"
"2180","10","3"
"2181","15","4"
"2182","11","2"
"2183","11","3"
"2184","13","4"
"2185","41","10"
"2186","11","3"
"2187","9","2"
"2188","9","2"
"2189","3","1"
"219","7","1"
"2190","3","1"
"2191","3","1"
"2192","15","3"
"2193","3","1"
"2194","3","1"
"2195","3","1"
"2196","3","1"
"2197","3","1"
"2198","3","1"
"2199","4","1"
"22","3","1"
"220","10","1"
"2200","3","1"
"2201","3","1"
"2202","3","1"
"2203","3","1"
"2204","3","1"
"2205","3","1"
"2206","14","3"
"2207","3","1"
"2208","12","3"
"2209","3","1"
"221","8","1"
"2210","3","1"
"2211","3","1"
"2212","4","1"
"2213","3","1"
"2214","3","1"
"2215","3","1"
"2216","32","8"
"2217","9","3"
"2218","7","2"
"2219","7","2"
"222","10","1"
"2220","11","4"
"2221","15","3"
"2222","26","6"
"2223","8","3"
"2224","6","2"
"2225","12","3"
"2226","10","3"
"2227","4","1"
"2228","4","1"
"2229","4","1"
"223","10","1"
"2230","4","1"
"2231","11","3"
"2232","12","3"
"2233","3","1"
"2234","3","1"
"2235","3","1"
"2236","3","1"
"2237","3","1"
"2238","3","1"
"2239","3","1"
"224","10","1"
"2240","3","1"
"2241","3","1"
"2242","3","1"
"2243","19","8"
"2244","9","3"
"2245","12","4"
"2246","9","3"
"2247","3","1"
"2248","3","1"
"2249","3","1"
"225","7","1"
"2250","14","4"
"2251","15","4"
"2252","7","2"
"2253","9","2"
"2254","3","1"
"2255","3","1"
"2256","3","1"
"2257","3","1"
"2258","3","1"
"2259","19","7"
"226","10","1"
"2260","3","1"
"2261","3","1"
"2262","18","4"
"2263","15","6"
"2264","14","6"
"2265","17","5"
"2266","13","2"
"2267","11","3"
"2268","3","1"
"2269","3","1"
"227","3","1"
"2270","3","1"
"2271","3","1"
"2272","3","1"
"2273","3","1"
"2274","3","1"
"2275","3","1"
"2276","3","1"
"2277","3","1"
"2278","8","1"
"2279","3","1"
"228","9","1"
"2280","3","1"
"2281","3","1"
"2282","3","1"
"2283","3","1"
"2284","3","1"
"2285","5","1"
"2286","15","4"
"2287","3","1"
"2288","10","3"
"2289","4","1"
"229","9","1"
"2290","13","3"
"2291","12","3"
"2292","11","2"
"2293","4","1"
"2294","3","1"
"2295","3","1"
"2296","5","1"
"2297","13","3"
"2298","10","3"
"2299","12","2"
"23","11","1"
"2300","3","1"
"2301","10","2"
"2302","16","2"
"2303","9","1"
"2304","4","1"
"2305","9","2"
"2306","3","1"
"2307","15","4"
"2308","0","1"
"2309","8","2"
"231","3","1"
"2310","4","1"
"2311","15","4"
"2312","3","1"
"2313","4","1"
"2314","3","1"
"2315","3","1"
"2316","3","1"
"2317","12","4"
"2318","8","3"
"2319","4","1"
"232","8","2"
"2320","3","1"
"2321","8","3"
"2322","4","1"
"2323","11","3"
"2324","3","1"
"2325","3","1"
"2326","3","1"
"2327","3","1"
"2328","3","1"
"2329","43","9"
"233","3","1"
"2330","4","1"
"2331","4","1"
"2332","20","5"
"2333","4","1"
"2334","13","3"
"2335","4","1"
"2336","3","1"
"2337","10","2"
"2338","7","2"
"2339","4","1"
"234","6","1"
"2340","19","4"
"2341","3","1"
"2342","3","1"
"2343","3","1"
"2344","4","1"
"2345","14","3"
"2346","10","3"
"2347","18","3"
"2348","11","4"
"2349","8","2"
"235","3","1"
"2350","13","3"
"2351","8","2"
"2352","7","2"
"2353","3","1"
"2354","3","1"
"2355","3","1"
"2356","3","1"
"2357","3","1"
"2358","3","1"
"2359","3","1"
"236","20","1"
"2360","3","1"
"2361","3","1"
"2362","3","1"
"2363","3","1"
"2364","3","1"
"2365","3","1"
"2366","14","4"
"2367","3","1"
"2368","4","1"
"2369","3","1"
"237","5","1"
"2370","3","1"
"2371","3","1"
"2372","3","1"
"2373","16","4"
"2374","8","2"
"2375","3","1"
"2376","3","1"
"2377","3","1"
"2378","3","1"
"2379","3","1"
"238","10","2"
"2380","9","3"
"2381","7","2"
"2382","14","4"
"2383","10","2"
"2384","4","1"
"2385","3","1"
"2386","3","1"
"2387","3","1"
"2388","31","7"
"2389","3","1"
"239","10","1"
"2390","3","1"
"2391","3","1"
"2392","3","1"
"2393","3","1"
"2394","3","1"
"2395","34","7"
"2396","3","1"
"2397","3","1"
"2398","3","1"
"2399","10","2"
"24","11","1"
"240","3","1"
"2400","3","1"
"2401","3","1"
"2402","3","1"
"2403","8","2"
"2404","11","3"
"2405","9","2"
"2406","3","1"
"2407","3","1"
"2408","12","1"
"2409","11","3"
"241","7","1"
"2410","3","1"
"2411","3","1"
"2412","6","2"
"2413","8","3"
"2415","3","1"
"2416","3","1"
"2417","6","3"
"2418","7","2"
"2419","7","2"
"242","7","1"
"2420","3","1"
"2421","3","1"
"2422","3","1"
"2423","3","1"
"2424","6","2"
